"TIME","GEO","FREQUENC","ACL00","DEG_URB","HHTYP","QUANTILE","UNIT","Value","Flag and Footnotes"
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","First quintile","Percentage","24.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Second quintile","Percentage","32.4",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Third quintile","Percentage","40.3",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Fourth quintile","Percentage","46.4",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Total","Fifth quintile","Percentage","61.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Total","Percentage","34.9",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","First quintile","Percentage","20.6",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Second quintile","Percentage","28.9",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Third quintile","Percentage","34.0",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Fourth quintile","Percentage","41.1",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households without dependent children","Fifth quintile","Percentage","56.8",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Total","Percentage","45.6",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","First quintile","Percentage","31.0",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Second quintile","Percentage","36.2",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Third quintile","Percentage","45.5",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Fourth quintile","Percentage","51.0",""
"2015","Slovenia","At least once","Cultural sites (historical monuments, museums, art galleries or archaeological sites)","Rural areas","Households with dependent children","Fifth quintile","Percentage","67.6",""
"2015","Slovenia","At least once","Sports events","Total","Total","Total","Percentage","31.2",""
"2015","Slovenia","At least once","Sports events","Total","Total","First quintile","Percentage","22.7",""
"2015","Slovenia","At least once","Sports events","Total","Total","Second quintile","Percentage","26.2",""
"2015","Slovenia","At least once","Sports events","Total","Total","Third quintile","Percentage","33.0",""
"2015","Slovenia","At least once","Sports events","Total","Total","Fourth quintile","Percentage","35.0",""
"2015","Slovenia","At least once","Sports events","Total","Total","Fifth quintile","Percentage","39.3",""
"2015","Slovenia","At least once","Sports events","Total","Households without dependent children","Total","Percentage","25.5",""
"2015","Slovenia","At least once","Sports events","Total","Households without dependent children","First quintile","Percentage","17.6",""
"2015","Slovenia","At least once","Sports events","Total","Households without dependent children","Second quintile","Percentage","20.5",""
"2015","Slovenia","At least once","Sports events","Total","Households without dependent children","Third quintile","Percentage","28.0",""
"2015","Slovenia","At least once","Sports events","Total","Households without dependent children","Fourth quintile","Percentage","28.6",""
"2015","Slovenia","At least once","Sports events","Total","Households without dependent children","Fifth quintile","Percentage","33.8",""
"2015","Slovenia","At least once","Sports events","Total","Households with dependent children","Total","Percentage","38.0",""
"2015","Slovenia","At least once","Sports events","Total","Households with dependent children","First quintile","Percentage","30.7",""
"2015","Slovenia","At least once","Sports events","Total","Households with dependent children","Second quintile","Percentage","33.1",""
"2015","Slovenia","At least once","Sports events","Total","Households with dependent children","Third quintile","Percentage","37.7",""
"2015","Slovenia","At least once","Sports events","Total","Households with dependent children","Fourth quintile","Percentage","41.1",""
"2015","Slovenia","At least once","Sports events","Total","Households with dependent children","Fifth quintile","Percentage","46.8",""
"2015","Slovenia","At least once","Sports events","Cities","Total","Total","Percentage","33.3",""
"2015","Slovenia","At least once","Sports events","Cities","Total","First quintile","Percentage","29.2",""
"2015","Slovenia","At least once","Sports events","Cities","Total","Second quintile","Percentage","28.4",""
"2015","Slovenia","At least once","Sports events","Cities","Total","Third quintile","Percentage","37.8",""
"2015","Slovenia","At least once","Sports events","Cities","Total","Fourth quintile","Percentage","29.6",""
"2015","Slovenia","At least once","Sports events","Cities","Total","Fifth quintile","Percentage","38.7",""
"2015","Slovenia","At least once","Sports events","Cities","Households without dependent children","Total","Percentage","27.5",""
"2015","Slovenia","At least once","Sports events","Cities","Households without dependent children","First quintile","Percentage","23.3",""
"2015","Slovenia","At least once","Sports events","Cities","Households without dependent children","Second quintile","Percentage","19.8",""
"2015","Slovenia","At least once","Sports events","Cities","Households without dependent children","Third quintile","Percentage","32.5",""
"2015","Slovenia","At least once","Sports events","Cities","Households without dependent children","Fourth quintile","Percentage","24.7",""
"2015","Slovenia","At least once","Sports events","Cities","Households without dependent children","Fifth quintile","Percentage","34.3",""
"2015","Slovenia","At least once","Sports events","Cities","Households with dependent children","Total","Percentage","41.2",""
"2015","Slovenia","At least once","Sports events","Cities","Households with dependent children","First quintile","Percentage","38.7",""
